,graph,partitioner,partitioning_time,num_partitions,replication_factor,num_vertices,num_edges,counted_edges,num_replicas,edge_balance,vertex_balance,destination_balance,source_balance,1dd,1ds,2d,2ps,crvc,dbh,dummy,hdrf,hep1,hep10,hep100,ne,density,num_connected_triples,pearson_moment_degrees,pearson_median_degrees,pearson_mode_degrees,pearson_moment_degrees_in,pearson_median_degrees_in,pearson_mode_degrees_in,pearson_moment_degrees_out,pearson_median_degrees_out,pearson_mode_degrees_out,max_degree,max_degree_in,max_degree_out,mean_degree,mean_degree_in,mean_degree_out,pearson_moment_triangles,pearson_median_triangles,pearson_mode_triangles,num_triangles,max_triangles,mean_triangles,pearson_moment_lcc,pearson_median_lcc,pearson_mode_lcc,max_lcc,average_lcc,global_cc,num_edges_undirected_representation,average_lcc_triangle_based,max_lcc_triangle_based
391,/home/ubuntu/cephstorage/graphs/ml-processing-small/rmat-200000000-5000000-0.55-0.06-0.34,crvc,28.670340000000003,4,3.4587839999999996,4974022,200000000,200000000,17204067.0,1.015056,1.015895,1.015959,1.001226,0,0,0,0,1,0,0,0,0,0,0,0,8.08378e-06,38131000000000.0,410.218,0.042422900000000006,0.018734,3.8724800000000004,0.941853,0.685517,411.67900000000003,0.030838900000000002,0.0102796,3750680,1753,3749283,80.4178,40.2089,40.2089,336.108,0.034487300000000005,0.012232,5481600000.0,182119271,3306.14,-1.1819,-0.14575,-2.11912,1,0.646483,0.000431271,199811951,0.646483,1
392,/home/ubuntu/cephstorage/graphs/ml-processing-small/rmat-200000000-5000000-0.55-0.06-0.34,hep100,63.953745,4,1.1917309999999999,4974022,200000000,200000000,5927697.0,1.0,1.792674,1.8210119999999999,1.6972040000000002,0,0,0,0,0,0,0,0,0,0,1,0,8.08378e-06,38131000000000.0,410.218,0.042422900000000006,0.018734,3.8724800000000004,0.941853,0.685517,411.67900000000003,0.030838900000000002,0.0102796,3750680,1753,3749283,80.4178,40.2089,40.2089,336.108,0.034487300000000005,0.012232,5481600000.0,182119271,3306.14,-1.1819,-0.14575,-2.11912,1,0.646483,0.000431271,199811951,0.646483,1
393,/home/ubuntu/cephstorage/graphs/ml-processing-small/rmat-200000000-5000000-0.55-0.06-0.34,ne,91.603507,4,1.0742040000000002,4974022,200000000,200000000,5343116.0,1.0,1.9967689999999998,2.034102,1.697966,0,0,0,0,0,0,0,0,0,0,0,1,8.08378e-06,38131000000000.0,410.218,0.042422900000000006,0.018734,3.8724800000000004,0.941853,0.685517,411.67900000000003,0.030838900000000002,0.0102796,3750680,1753,3749283,80.4178,40.2089,40.2089,336.108,0.034487300000000005,0.012232,5481600000.0,182119271,3306.14,-1.1819,-0.14575,-2.11912,1,0.646483,0.000431271,199811951,0.646483,1
394,/home/ubuntu/cephstorage/graphs/ml-processing-small/rmat-200000000-5000000-0.55-0.06-0.34,2d,31.120093,4,2.0646310000000003,4974022,200000000,200000000,10269521.0,1.0602639999999999,1.0501129999999999,1.004067,1.001924,0,0,1,0,0,0,0,0,0,0,0,0,8.08378e-06,38131000000000.0,410.218,0.042422900000000006,0.018734,3.8724800000000004,0.941853,0.685517,411.67900000000003,0.030838900000000002,0.0102796,3750680,1753,3749283,80.4178,40.2089,40.2089,336.108,0.034487300000000005,0.012232,5481600000.0,182119271,3306.14,-1.1819,-0.14575,-2.11912,1,0.646483,0.000431271,199811951,0.646483,1
395,/home/ubuntu/cephstorage/graphs/ml-processing-small/rmat-200000000-5000000-0.55-0.06-0.34,1ds,32.524006,4,3.7758,4974022,200000000,200000000,18780912.0,1.107033,1.019326,1.019327,1.001406,0,1,0,0,0,0,0,0,0,0,0,0,8.08378e-06,38131000000000.0,410.218,0.042422900000000006,0.018734,3.8724800000000004,0.941853,0.685517,411.67900000000003,0.030838900000000002,0.0102796,3750680,1753,3749283,80.4178,40.2089,40.2089,336.108,0.034487300000000005,0.012232,5481600000.0,182119271,3306.14,-1.1819,-0.14575,-2.11912,1,0.646483,0.000431271,199811951,0.646483,1
396,/home/ubuntu/cephstorage/graphs/ml-processing-small/rmat-300000000-7500000-0.35-0.26-0.34,2d,63.533795,4,2.746143,7458237,300000000,300000000,20481389.0,1.001248,1.283247,1.000167,1.001068,0,0,1,0,0,0,0,0,0,0,0,0,5.39323e-06,227721000000.0,27.2628,0.646878,0.318208,5.895169999999999,0.898553,0.59514,37.9037,0.538766,0.217427,61525,3724,57879,80.44800000000001,40.224000000000004,40.224000000000004,406.914,0.118243,0.0394144,29267100.0,349310,11.7724,78.1922,0.41671199999999997,0.138904,1,0.00103472,0.000385564,299966870,0.00103472,1
397,/home/ubuntu/cephstorage/graphs/ml-processing-small/rmat-300000000-7500000-0.35-0.26-0.34,crvc,56.346497,4,3.498486,7458237,300000000,300000000,26092536.0,1.00029,1.000125,1.000276,1.000293,0,0,0,0,1,0,0,0,0,0,0,0,5.39323e-06,227721000000.0,27.2628,0.646878,0.318208,5.895169999999999,0.898553,0.59514,37.9037,0.538766,0.217427,61525,3724,57879,80.44800000000001,40.224000000000004,40.224000000000004,406.914,0.118243,0.0394144,29267100.0,349310,11.7724,78.1922,0.41671199999999997,0.138904,1,0.00103472,0.000385564,299966870,0.00103472,1
398,/home/ubuntu/cephstorage/graphs/ml-processing-small/rmat-300000000-7500000-0.35-0.26-0.34,ne,258.758931,4,1.6418169999999999,7458237,300000000,300000000,12245061.0,1.0,2.107006,2.101445,1.958637,0,0,0,0,0,0,0,0,0,0,0,1,5.39323e-06,227721000000.0,27.2628,0.646878,0.318208,5.895169999999999,0.898553,0.59514,37.9037,0.538766,0.217427,61525,3724,57879,80.44800000000001,40.224000000000004,40.224000000000004,406.914,0.118243,0.0394144,29267100.0,349310,11.7724,78.1922,0.41671199999999997,0.138904,1,0.00103472,0.000385564,299966870,0.00103472,1
399,/home/ubuntu/cephstorage/graphs/ml-processing-small/rmat-300000000-7500000-0.35-0.26-0.34,dbh,47.758928999999995,4,2.340739,7458237,300000000,300000000,17457784.0,1.0004680000000001,1.0003739999999999,1.000282,1.0002,0,0,0,0,0,1,0,0,0,0,0,0,5.39323e-06,227721000000.0,27.2628,0.646878,0.318208,5.895169999999999,0.898553,0.59514,37.9037,0.538766,0.217427,61525,3724,57879,80.44800000000001,40.224000000000004,40.224000000000004,406.914,0.118243,0.0394144,29267100.0,349310,11.7724,78.1922,0.41671199999999997,0.138904,1,0.00103472,0.000385564,299966870,0.00103472,1
400,/home/ubuntu/cephstorage/graphs/ml-processing-small/rmat-300000000-7500000-0.35-0.26-0.34,hdrf,73.459321,4,2.2961720000000003,7458237,300000000,300000000,17125396.0,1.0,1.006666,1.0070860000000001,1.006716,0,0,0,0,0,0,0,1,0,0,0,0,5.39323e-06,227721000000.0,27.2628,0.646878,0.318208,5.895169999999999,0.898553,0.59514,37.9037,0.538766,0.217427,61525,3724,57879,80.44800000000001,40.224000000000004,40.224000000000004,406.914,0.118243,0.0394144,29267100.0,349310,11.7724,78.1922,0.41671199999999997,0.138904,1,0.00103472,0.000385564,299966870,0.00103472,1
401,/home/ubuntu/cephstorage/graphs/ml-processing-small/rmat-300000000-7500000-0.35-0.26-0.34,hep100,235.596603,4,1.642959,7458237,300000000,300000000,12253578.0,1.0,2.10543,2.099837,1.958364,0,0,0,0,0,0,0,0,0,0,1,0,5.39323e-06,227721000000.0,27.2628,0.646878,0.318208,5.895169999999999,0.898553,0.59514,37.9037,0.538766,0.217427,61525,3724,57879,80.44800000000001,40.224000000000004,40.224000000000004,406.914,0.118243,0.0394144,29267100.0,349310,11.7724,78.1922,0.41671199999999997,0.138904,1,0.00103472,0.000385564,299966870,0.00103472,1
402,/home/ubuntu/cephstorage/graphs/ml-processing-small/rmat-300000000-7500000-0.35-0.26-0.34,hep10,207.672091,4,2.0817740000000002,7458237,300000000,300000000,15526367.0,1.0,1.652102,1.652613,1.861636,0,0,0,0,0,0,0,0,0,1,0,0,5.39323e-06,227721000000.0,27.2628,0.646878,0.318208,5.895169999999999,0.898553,0.59514,37.9037,0.538766,0.217427,61525,3724,57879,80.44800000000001,40.224000000000004,40.224000000000004,406.914,0.118243,0.0394144,29267100.0,349310,11.7724,78.1922,0.41671199999999997,0.138904,1,0.00103472,0.000385564,299966870,0.00103472,1
403,/home/ubuntu/cephstorage/graphs/ml-processing-small/rmat-300000000-7500000-0.35-0.26-0.34,1ds,58.895228,4,3.763443,7458237,300000000,300000000,28068649.0,1.001997,1.000194,1.000229,1.000143,0,1,0,0,0,0,0,0,0,0,0,0,5.39323e-06,227721000000.0,27.2628,0.646878,0.318208,5.895169999999999,0.898553,0.59514,37.9037,0.538766,0.217427,61525,3724,57879,80.44800000000001,40.224000000000004,40.224000000000004,406.914,0.118243,0.0394144,29267100.0,349310,11.7724,78.1922,0.41671199999999997,0.138904,1,0.00103472,0.000385564,299966870,0.00103472,1
404,/home/ubuntu/cephstorage/graphs/ml-processing-small/rmat-300000000-7500000-0.35-0.26-0.34,1dd,54.182508999999996,4,3.028819,7458237,300000000,300000000,22589647.0,1.000368,1.000174,1.000029,1.00022,1,0,0,0,0,0,0,0,0,0,0,0,5.39323e-06,227721000000.0,27.2628,0.646878,0.318208,5.895169999999999,0.898553,0.59514,37.9037,0.538766,0.217427,61525,3724,57879,80.44800000000001,40.224000000000004,40.224000000000004,406.914,0.118243,0.0394144,29267100.0,349310,11.7724,78.1922,0.41671199999999997,0.138904,1,0.00103472,0.000385564,299966870,0.00103472,1
405,/home/ubuntu/cephstorage/graphs/ml-processing-small/rmat-300000000-7500000-0.35-0.26-0.34,2ps,244.137596,4,2.2241009999999997,7458237,300000000,300000000,16587876.0,1.00007,1.186527,1.139676,1.157442,0,0,0,1,0,0,0,0,0,0,0,0,5.39323e-06,227721000000.0,27.2628,0.646878,0.318208,5.895169999999999,0.898553,0.59514,37.9037,0.538766,0.217427,61525,3724,57879,80.44800000000001,40.224000000000004,40.224000000000004,406.914,0.118243,0.0394144,29267100.0,349310,11.7724,78.1922,0.41671199999999997,0.138904,1,0.00103472,0.000385564,299966870,0.00103472,1
406,/home/ubuntu/cephstorage/graphs/ml-processing-small/rmat-300000000-7500000-0.35-0.26-0.34,hep1,117.312223,4,2.12958,7458237,300000000,300000000,15882910.0,1.0,1.2926959999999998,1.297177,1.2866879999999998,0,0,0,0,0,0,0,0,1,0,0,0,5.39323e-06,227721000000.0,27.2628,0.646878,0.318208,5.895169999999999,0.898553,0.59514,37.9037,0.538766,0.217427,61525,3724,57879,80.44800000000001,40.224000000000004,40.224000000000004,406.914,0.118243,0.0394144,29267100.0,349310,11.7724,78.1922,0.41671199999999997,0.138904,1,0.00103472,0.000385564,299966870,0.00103472,1
407,/home/ubuntu/cephstorage/graphs/ml-processing-small/rmat-300000000-5454545-0.35-0.26-0.34,2ps,200.87741200000002,4,2.3270049999999998,5436751,300000000,300000000,12651345.0,1.000039,1.17265,1.1349129999999998,1.141551,0,0,0,1,0,0,0,0,0,0,0,0,1.01494e-05,294058000000.0,23.6635,0.680246,0.333097,5.54129,0.921012,0.5990260000000001,33.1302,0.571809,0.22774899999999998,61145,3687,57769,110.36,55.18,55.18,257.23400000000004,0.137891,0.0472451,66817800.0,626403,36.8701,65.4649,0.345642,0.22528,1,0.00173118,0.0006816810000000001,299941294,0.00173118,1
408,/home/ubuntu/cephstorage/graphs/ml-processing-small/rmat-300000000-5454545-0.35-0.26-0.34,dbh,43.198087,4,2.446478,5436751,300000000,300000000,13300892.0,1.000398,1.000258,1.000192,1.0002719999999998,0,0,0,0,0,1,0,0,0,0,0,0,1.01494e-05,294058000000.0,23.6635,0.680246,0.333097,5.54129,0.921012,0.5990260000000001,33.1302,0.571809,0.22774899999999998,61145,3687,57769,110.36,55.18,55.18,257.23400000000004,0.137891,0.0472451,66817800.0,626403,36.8701,65.4649,0.345642,0.22528,1,0.00173118,0.0006816810000000001,299941294,0.00173118,1
409,/home/ubuntu/cephstorage/graphs/ml-processing-small/rmat-300000000-5454545-0.35-0.26-0.34,hep1,110.41356200000001,4,2.279759,5436751,300000000,300000000,12394484.0,1.0,1.3014379999999999,1.311273,1.313549,0,0,0,0,0,0,0,0,1,0,0,0,1.01494e-05,294058000000.0,23.6635,0.680246,0.333097,5.54129,0.921012,0.5990260000000001,33.1302,0.571809,0.22774899999999998,61145,3687,57769,110.36,55.18,55.18,257.23400000000004,0.137891,0.0472451,66817800.0,626403,36.8701,65.4649,0.345642,0.22528,1,0.00173118,0.0006816810000000001,299941294,0.00173118,1
410,/home/ubuntu/cephstorage/graphs/ml-processing-small/rmat-300000000-5454545-0.35-0.26-0.34,hep10,185.925634,4,2.310588,5436751,300000000,300000000,12562089.0,1.0,1.5307,1.53615,1.885432,0,0,0,0,0,0,0,0,0,1,0,0,1.01494e-05,294058000000.0,23.6635,0.680246,0.333097,5.54129,0.921012,0.5990260000000001,33.1302,0.571809,0.22774899999999998,61145,3687,57769,110.36,55.18,55.18,257.23400000000004,0.137891,0.0472451,66817800.0,626403,36.8701,65.4649,0.345642,0.22528,1,0.00173118,0.0006816810000000001,299941294,0.00173118,1
411,/home/ubuntu/cephstorage/graphs/ml-processing-small/rmat-300000000-5454545-0.35-0.26-0.34,1ds,57.917675,4,3.838747,5436751,300000000,300000000,20870311.0,1.005655,1.0004170000000001,1.0004950000000001,1.0001149999999999,0,1,0,0,0,0,0,0,0,0,0,0,1.01494e-05,294058000000.0,23.6635,0.680246,0.333097,5.54129,0.921012,0.5990260000000001,33.1302,0.571809,0.22774899999999998,61145,3687,57769,110.36,55.18,55.18,257.23400000000004,0.137891,0.0472451,66817800.0,626403,36.8701,65.4649,0.345642,0.22528,1,0.00173118,0.0006816810000000001,299941294,0.00173118,1
412,/home/ubuntu/cephstorage/graphs/ml-processing-small/rmat-300000000-5454545-0.35-0.26-0.34,crvc,54.795473,4,3.5949459999999998,5436751,300000000,300000000,19544826.0,1.00227,1.000707,1.0008920000000001,1.000332,0,0,0,0,1,0,0,0,0,0,0,0,1.01494e-05,294058000000.0,23.6635,0.680246,0.333097,5.54129,0.921012,0.5990260000000001,33.1302,0.571809,0.22774899999999998,61145,3687,57769,110.36,55.18,55.18,257.23400000000004,0.137891,0.0472451,66817800.0,626403,36.8701,65.4649,0.345642,0.22528,1,0.00173118,0.0006816810000000001,299941294,0.00173118,1
413,/home/ubuntu/cephstorage/graphs/ml-processing-small/rmat-300000000-5454545-0.35-0.26-0.34,hep100,211.34837400000004,4,1.67293,5436751,300000000,300000000,9095306.0,1.0,2.126035,2.123754,2.014352,0,0,0,0,0,0,0,0,0,0,1,0,1.01494e-05,294058000000.0,23.6635,0.680246,0.333097,5.54129,0.921012,0.5990260000000001,33.1302,0.571809,0.22774899999999998,61145,3687,57769,110.36,55.18,55.18,257.23400000000004,0.137891,0.0472451,66817800.0,626403,36.8701,65.4649,0.345642,0.22528,1,0.00173118,0.0006816810000000001,299941294,0.00173118,1
414,/home/ubuntu/cephstorage/graphs/ml-processing-small/rmat-300000000-5454545-0.35-0.26-0.34,1dd,56.486489,4,3.188174,5436751,300000000,300000000,17333308.0,1.001488,1.000189,1.000018,1.000406,1,0,0,0,0,0,0,0,0,0,0,0,1.01494e-05,294058000000.0,23.6635,0.680246,0.333097,5.54129,0.921012,0.5990260000000001,33.1302,0.571809,0.22774899999999998,61145,3687,57769,110.36,55.18,55.18,257.23400000000004,0.137891,0.0472451,66817800.0,626403,36.8701,65.4649,0.345642,0.22528,1,0.00173118,0.0006816810000000001,299941294,0.00173118,1
415,/home/ubuntu/cephstorage/graphs/ml-processing-small/rmat-300000000-5454545-0.35-0.26-0.34,hdrf,71.009978,4,2.4004849999999998,5436751,300000000,300000000,13050838.0,1.0,1.006501,1.0067620000000002,1.006397,0,0,0,0,0,0,0,1,0,0,0,0,1.01494e-05,294058000000.0,23.6635,0.680246,0.333097,5.54129,0.921012,0.5990260000000001,33.1302,0.571809,0.22774899999999998,61145,3687,57769,110.36,55.18,55.18,257.23400000000004,0.137891,0.0472451,66817800.0,626403,36.8701,65.4649,0.345642,0.22528,1,0.00173118,0.0006816810000000001,299941294,0.00173118,1
416,/home/ubuntu/cephstorage/graphs/ml-processing-small/rmat-300000000-5454545-0.35-0.26-0.34,2d,59.464154,4,2.801202,5436751,300000000,300000000,15229439.0,1.0031079999999999,1.293352,1.000102,1.000725,0,0,1,0,0,0,0,0,0,0,0,0,1.01494e-05,294058000000.0,23.6635,0.680246,0.333097,5.54129,0.921012,0.5990260000000001,33.1302,0.571809,0.22774899999999998,61145,3687,57769,110.36,55.18,55.18,257.23400000000004,0.137891,0.0472451,66817800.0,626403,36.8701,65.4649,0.345642,0.22528,1,0.00173118,0.0006816810000000001,299941294,0.00173118,1
417,/home/ubuntu/cephstorage/graphs/ml-processing-small/rmat-300000000-5454545-0.35-0.26-0.34,ne,233.83367,4,1.671729,5436751,300000000,300000000,9088772.0,1.0,2.127688,2.1254009999999997,2.014655,0,0,0,0,0,0,0,0,0,0,0,1,1.01494e-05,294058000000.0,23.6635,0.680246,0.333097,5.54129,0.921012,0.5990260000000001,33.1302,0.571809,0.22774899999999998,61145,3687,57769,110.36,55.18,55.18,257.23400000000004,0.137891,0.0472451,66817800.0,626403,36.8701,65.4649,0.345642,0.22528,1,0.00173118,0.0006816810000000001,299941294,0.00173118,1
418,/home/ubuntu/cephstorage/graphs/ml-processing-small/rmat-200000000-20000000-0.6-0.01-0.34,1ds,32.940267999999996,4,3.061289,18803636,200000000,200000000,57563360.0,1.248842,1.161165,1.161166,1.002888,0,1,0,0,0,0,0,0,0,0,0,0,5.65648e-07,212830000000000.0,1678.17,0.00899865,0.00405037,3.62296,0.876065,0.693565,1678.58,0.00670688,0.00223563,13970108,481,13969720,21.2725,10.6362,10.6362,1027.26,0.009572,0.00336883,1777750000.0,169634845,283.628,-1.61155,-0.812638,-0.878777,1,0.741857,2.50586e-05,199972763,0.741857,1
419,/home/ubuntu/cephstorage/graphs/ml-processing-small/rmat-200000000-20000000-0.6-0.01-0.34,dbh,21.997360999999998,4,1.0282959999999999,18803636,200000000,200000000,19335696.0,1.000469,1.000051,1.000024,1.000102,0,0,0,0,0,1,0,0,0,0,0,0,5.65648e-07,212830000000000.0,1678.17,0.00899865,0.00405037,3.62296,0.876065,0.693565,1678.58,0.00670688,0.00223563,13970108,481,13969720,21.2725,10.6362,10.6362,1027.26,0.009572,0.00336883,1777750000.0,169634845,283.628,-1.61155,-0.812638,-0.878777,1,0.741857,2.50586e-05,199972763,0.741857,1
420,/home/ubuntu/cephstorage/graphs/ml-processing-small/rmat-200000000-20000000-0.6-0.01-0.34,hep10,55.131087,4,1.003288,18803636,200000000,200000000,18865470.0,1.0,1.8948099999999999,1.899091,2.609668,0,0,0,0,0,0,0,0,0,1,0,0,5.65648e-07,212830000000000.0,1678.17,0.00899865,0.00405037,3.62296,0.876065,0.693565,1678.58,0.00670688,0.00223563,13970108,481,13969720,21.2725,10.6362,10.6362,1027.26,0.009572,0.00336883,1777750000.0,169634845,283.628,-1.61155,-0.812638,-0.878777,1,0.741857,2.50586e-05,199972763,0.741857,1
421,/home/ubuntu/cephstorage/graphs/ml-processing-small/rmat-200000000-20000000-0.6-0.01-0.34,2d,36.992862,4,1.833566,18803636,200000000,200000000,34477708.0,1.071228,1.046067,1.039165,1.0101069999999999,0,0,1,0,0,0,0,0,0,0,0,0,5.65648e-07,212830000000000.0,1678.17,0.00899865,0.00405037,3.62296,0.876065,0.693565,1678.58,0.00670688,0.00223563,13970108,481,13969720,21.2725,10.6362,10.6362,1027.26,0.009572,0.00336883,1777750000.0,169634845,283.628,-1.61155,-0.812638,-0.878777,1,0.741857,2.50586e-05,199972763,0.741857,1
422,/home/ubuntu/cephstorage/graphs/ml-processing-small/rmat-200000000-20000000-0.6-0.01-0.34,2ps,98.738495,4,1.161209,18803636,200000000,200000000,21834960.0,1.05,1.079706,1.079715,1.230253,0,0,0,1,0,0,0,0,0,0,0,0,5.65648e-07,212830000000000.0,1678.17,0.00899865,0.00405037,3.62296,0.876065,0.693565,1678.58,0.00670688,0.00223563,13970108,481,13969720,21.2725,10.6362,10.6362,1027.26,0.009572,0.00336883,1777750000.0,169634845,283.628,-1.61155,-0.812638,-0.878777,1,0.741857,2.50586e-05,199972763,0.741857,1
423,/home/ubuntu/cephstorage/graphs/ml-processing-small/rmat-200000000-20000000-0.6-0.01-0.34,hdrf,36.989609,4,1.036707,18803636,200000000,200000000,19493869.0,1.0,1.0003030000000002,1.000304,1.010434,0,0,0,0,0,0,0,1,0,0,0,0,5.65648e-07,212830000000000.0,1678.17,0.00899865,0.00405037,3.62296,0.876065,0.693565,1678.58,0.00670688,0.00223563,13970108,481,13969720,21.2725,10.6362,10.6362,1027.26,0.009572,0.00336883,1777750000.0,169634845,283.628,-1.61155,-0.812638,-0.878777,1,0.741857,2.50586e-05,199972763,0.741857,1
424,/home/ubuntu/cephstorage/graphs/ml-processing-small/rmat-200000000-20000000-0.6-0.01-0.34,1dd,40.404291,4,1.029312,18803636,200000000,200000000,19354799.0,1.000434,1.0000129999999998,1.0,1.001274,1,0,0,0,0,0,0,0,0,0,0,0,5.65648e-07,212830000000000.0,1678.17,0.00899865,0.00405037,3.62296,0.876065,0.693565,1678.58,0.00670688,0.00223563,13970108,481,13969720,21.2725,10.6362,10.6362,1027.26,0.009572,0.00336883,1777750000.0,169634845,283.628,-1.61155,-0.812638,-0.878777,1,0.741857,2.50586e-05,199972763,0.741857,1
425,/home/ubuntu/cephstorage/graphs/ml-processing-small/rmat-200000000-20000000-0.6-0.01-0.34,hep1,53.315374,4,1.0889030000000002,18803636,200000000,200000000,20475330.0,1.0,1.383765,1.385033,1.02547,0,0,0,0,0,0,0,0,1,0,0,0,5.65648e-07,212830000000000.0,1678.17,0.00899865,0.00405037,3.62296,0.876065,0.693565,1678.58,0.00670688,0.00223563,13970108,481,13969720,21.2725,10.6362,10.6362,1027.26,0.009572,0.00336883,1777750000.0,169634845,283.628,-1.61155,-0.812638,-0.878777,1,0.741857,2.50586e-05,199972763,0.741857,1
426,/home/ubuntu/cephstorage/graphs/ml-processing-small/rmat-200000000-20000000-0.6-0.01-0.34,hep100,59.497762,4,1.00211,18803636,200000000,200000000,18843319.0,1.0,2.032235,2.0358400000000003,2.734366,0,0,0,0,0,0,0,0,0,0,1,0,5.65648e-07,212830000000000.0,1678.17,0.00899865,0.00405037,3.62296,0.876065,0.693565,1678.58,0.00670688,0.00223563,13970108,481,13969720,21.2725,10.6362,10.6362,1027.26,0.009572,0.00336883,1777750000.0,169634845,283.628,-1.61155,-0.812638,-0.878777,1,0.741857,2.50586e-05,199972763,0.741857,1
427,/home/ubuntu/cephstorage/graphs/ml-processing-small/rmat-200000000-20000000-0.6-0.01-0.34,ne,89.514397,4,1.073715,18803636,200000000,200000000,20189751.0,1.019794,1.9332880000000001,1.9416959999999999,2.131369,0,0,0,0,0,0,0,0,0,0,0,1,5.65648e-07,212830000000000.0,1678.17,0.00899865,0.00405037,3.62296,0.876065,0.693565,1678.58,0.00670688,0.00223563,13970108,481,13969720,21.2725,10.6362,10.6362,1027.26,0.009572,0.00336883,1777750000.0,169634845,283.628,-1.61155,-0.812638,-0.878777,1,0.741857,2.50586e-05,199972763,0.741857,1
428,/home/ubuntu/cephstorage/graphs/ml-processing-small/rmat-200000000-20000000-0.6-0.01-0.34,crvc,31.951689000000002,4,3.074402,18803636,200000000,200000000,57809932.0,1.070834,1.054445,1.054445,1.0012809999999999,0,0,0,0,1,0,0,0,0,0,0,0,5.65648e-07,212830000000000.0,1678.17,0.00899865,0.00405037,3.62296,0.876065,0.693565,1678.58,0.00670688,0.00223563,13970108,481,13969720,21.2725,10.6362,10.6362,1027.26,0.009572,0.00336883,1777750000.0,169634845,283.628,-1.61155,-0.812638,-0.878777,1,0.741857,2.50586e-05,199972763,0.741857,1
429,/home/ubuntu/cephstorage/graphs/ml-processing-small/rmat-300000000-30000000-0.45-0.16-0.34,1ds,64.28890799999999,4,2.975493,27586881,300000000,300000000,82084563.0,1.006602,1.0019959999999999,1.002061,1.000386,0,1,0,0,0,0,0,0,0,0,0,0,3.94199e-07,2014930000000.0,572.591,0.12376600000000001,0.0543528,6.362019999999999,0.9171739999999999,0.619305,593.018,0.0867424,0.028914099999999995,796353,1361,795080,21.7495,10.8747,10.8747,3175.69,0.011894799999999999,0.00396495,70841000.0,8487293,7.70377,12.7641,0.665903,0.22196799999999997,1,0.0117257,0.000105474,299981568,0.0117257,1
430,/home/ubuntu/cephstorage/graphs/ml-processing-small/rmat-300000000-30000000-0.45-0.16-0.34,2d,71.80099799999999,4,2.015883,27586881,300000000,300000000,55611924.0,1.0056889999999998,1.112506,1.00176,1.009101,0,0,1,0,0,0,0,0,0,0,0,0,3.94199e-07,2014930000000.0,572.591,0.12376600000000001,0.0543528,6.362019999999999,0.9171739999999999,0.619305,593.018,0.0867424,0.028914099999999995,796353,1361,795080,21.7495,10.8747,10.8747,3175.69,0.011894799999999999,0.00396495,70841000.0,8487293,7.70377,12.7641,0.665903,0.22196799999999997,1,0.0117257,0.000105474,299981568,0.0117257,1
431,/home/ubuntu/cephstorage/graphs/ml-processing-small/rmat-300000000-30000000-0.45-0.16-0.34,dbh,60.319023,4,1.403852,27586881,300000000,300000000,38727888.0,1.000314,1.00019,1.000094,1.000226,0,0,0,0,0,1,0,0,0,0,0,0,3.94199e-07,2014930000000.0,572.591,0.12376600000000001,0.0543528,6.362019999999999,0.9171739999999999,0.619305,593.018,0.0867424,0.028914099999999995,796353,1361,795080,21.7495,10.8747,10.8747,3175.69,0.011894799999999999,0.00396495,70841000.0,8487293,7.70377,12.7641,0.665903,0.22196799999999997,1,0.0117257,0.000105474,299981568,0.0117257,1
432,/home/ubuntu/cephstorage/graphs/ml-processing-small/rmat-300000000-30000000-0.45-0.16-0.34,hep1,133.915621,4,1.309628,27586881,300000000,300000000,36128540.0,1.0,1.3272979999999999,1.327153,1.230811,0,0,0,0,0,0,0,0,1,0,0,0,3.94199e-07,2014930000000.0,572.591,0.12376600000000001,0.0543528,6.362019999999999,0.9171739999999999,0.619305,593.018,0.0867424,0.028914099999999995,796353,1361,795080,21.7495,10.8747,10.8747,3175.69,0.011894799999999999,0.00396495,70841000.0,8487293,7.70377,12.7641,0.665903,0.22196799999999997,1,0.0117257,0.000105474,299981568,0.0117257,1
433,/home/ubuntu/cephstorage/graphs/ml-processing-small/rmat-300000000-30000000-0.45-0.16-0.34,hep10,209.86976099999998,4,1.35124,27586881,300000000,300000000,37276502.0,1.0,1.599027,1.601352,1.520767,0,0,0,0,0,0,0,0,0,1,0,0,3.94199e-07,2014930000000.0,572.591,0.12376600000000001,0.0543528,6.362019999999999,0.9171739999999999,0.619305,593.018,0.0867424,0.028914099999999995,796353,1361,795080,21.7495,10.8747,10.8747,3175.69,0.011894799999999999,0.00396495,70841000.0,8487293,7.70377,12.7641,0.665903,0.22196799999999997,1,0.0117257,0.000105474,299981568,0.0117257,1
434,/home/ubuntu/cephstorage/graphs/ml-processing-small/rmat-300000000-30000000-0.45-0.16-0.34,ne,276.146278,4,1.175367,27586881,300000000,300000000,32424706.0,1.0,2.112868,2.09848,1.547625,0,0,0,0,0,0,0,0,0,0,0,1,3.94199e-07,2014930000000.0,572.591,0.12376600000000001,0.0543528,6.362019999999999,0.9171739999999999,0.619305,593.018,0.0867424,0.028914099999999995,796353,1361,795080,21.7495,10.8747,10.8747,3175.69,0.011894799999999999,0.00396495,70841000.0,8487293,7.70377,12.7641,0.665903,0.22196799999999997,1,0.0117257,0.000105474,299981568,0.0117257,1
